sale_id,retailer_id,product_id,sale_date,quantity_sold,unit_selling_price,gross_sale_value,discount_amount,net_sale_value,promotion_id,payment_method,distribution_channel,invoice_number
7,3408,125,2023-07-02,326,350.0,114100.0,0.0,114100.0,,Bank Transfer,Modern Trade,INV-440031-8690
31,3082,145,2023-07-05,79,250.0,19750.0,0.0,19750.0,,UPI,General Trade,INV-067451-1233
48,3081,157,2023-07-24,847,30.0,25410.0,0.0,25410.0,,Cheque,Modern Trade,INV-405302-7605
50,3061,136,2023-07-18,422,40.0,16880.0,0.0,16880.0,,Cheque,Modern Trade,INV-385497-1491
67,3287,111,2023-07-10,1243,450.0,559350.0,0.0,559350.0,,Credit,Modern Trade,INV-574255-0120
77,3165,141,2023-07-16,1240,95.0,117800.0,0.0,117800.0,,Cheque,Modern Trade,INV-567830-6135
85,3395,122,2023-07-30,149,205.0,30545.0,0.0,30545.0,,UPI,E-commerce,INV-124709-6607
90,3140,108,2023-07-02,358,160.0,57280.0,0.0,57280.0,,Bank Transfer,Modern Trade,INV-819047-4013
105,3442,128,2023-07-26,696,398.0,277008.0,0.0,277008.0,,UPI,Modern Trade,INV-468361-0978
135,3080,145,2023-07-27,153,250.0,38250.0,0.0,38250.0,,UPI,General Trade,INV-221091-1965
147,3461,154,2023-07-20,171,100.0,17100.0,0.0,17100.0,,Credit,General Trade,INV-043701-6881
155,3350,144,2023-07-14,429,125.0,53625.0,0.0,53625.0,,Bank Transfer,E-commerce,INV-875854-2585
186,3048,154,2023-07-04,166,100.0,16600.0,0.0,16600.0,,Cheque,General Trade,INV-815540-2523
212,3206,110,2023-07-09,183,280.0,51240.0,0.0,51240.0,,Cheque,General Trade,INV-593203-1406
221,3064,114,2023-07-13,244,10.0,2440.0,0.0,2440.0,,Cheque,General Trade,INV-142828-5613
231,3196,102,2023-07-14,1821,8.0,14568.0,0.0,14568.0,,Cash,E-commerce,INV-293063-4556
276,3195,116,2023-07-28,1115,75.0,83625.0,0.0,83625.0,,Cash,Modern Trade,INV-619440-8629
278,3066,132,2023-07-05,533,90.0,47970.0,0.0,47970.0,,Cheque,Modern Trade,INV-260437-0261
303,3435,149,2023-07-24,1364,150.0,204600.0,0.0,204600.0,,Bank Transfer,Modern Trade,INV-667210-8112
304,3053,158,2023-07-29,573,30.0,17190.0,0.0,17190.0,,Cash,E-commerce,INV-929746-7081
316,3072,125,2023-07-18,2762,350.0,966700.0,0.0,966700.0,,Cash,Wholesale Distributor,INV-973613-6211
320,3218,118,2023-07-30,1660,195.0,323700.0,0.0,323700.0,,Cash,Modern Trade,INV-461017-3816
351,3222,111,2023-07-12,187,450.0,84150.0,0.0,84150.0,,Credit,General Trade,INV-479913-4452
