sale_id,retailer_id,product_id,sale_date,quantity_sold,unit_selling_price,gross_sale_value,discount_amount,net_sale_value,promotion_id,payment_method,distribution_channel,invoice_number
1,3321,101,2023-09-28,228,5.0,1140.0,0.0,1140.0,,Cheque,General Trade,INV-309663-4303
9,3168,110,2023-09-05,2551,280.0,714280.0,0.0,714280.0,,Cheque,Wholesale Distributor,INV-562210-5529
23,3336,157,2023-09-28,177,30.0,5310.0,0.0,5310.0,,Bank Transfer,General Trade,INV-549080-4828
52,3250,150,2023-09-06,874,150.0,131100.0,0.0,131100.0,,UPI,Modern Trade,INV-785960-9342
84,3039,139,2023-09-04,144,40.0,5760.0,0.0,5760.0,,Cheque,General Trade,INV-278381-0444
153,3086,159,2023-09-14,105,35.0,3675.0,0.0,3675.0,,Bank Transfer,General Trade,INV-593356-1105
172,3190,114,2023-09-02,1015,10.0,10150.0,0.0,10150.0,,UPI,Wholesale Distributor,INV-098347-4562
176,3159,144,2023-09-17,1947,125.0,243375.0,0.0,243375.0,,Cheque,Modern Trade,INV-855833-0539
203,3397,103,2023-09-22,1336,12.0,16032.0,0.0,16032.0,,UPI,E-commerce,INV-811865-9055
204,3433,131,2023-09-08,1749,170.0,297330.0,0.0,297330.0,,Cash,Modern Trade,INV-530706-1145
205,3231,133,2023-09-29,2734,180.0,492120.0,0.0,492120.0,,Bank Transfer,Wholesale Distributor,INV-979809-1227
283,3343,136,2023-09-19,149,40.0,5960.0,0.0,5960.0,,Cheque,General Trade,INV-088402-5653
346,3080,125,2023-09-08,174,350.0,60900.0,0.0,60900.0,,Bank Transfer,General Trade,INV-694214-1722
357,3414,104,2023-09-15,327,18.0,5886.0,0.0,5886.0,,Cash,Modern Trade,INV-010598-1527
390,3218,116,2023-09-14,585,75.0,43875.0,0.0,43875.0,,Bank Transfer,Modern Trade,INV-971820-2374
460,3353,114,2023-09-01,1788,10.0,17880.0,0.0,17880.0,,Bank Transfer,Modern Trade,INV-673496-1244
466,3412,157,2023-09-14,783,30.0,23490.0,0.0,23490.0,,Cash,Modern Trade,INV-518207-1354
533,3470,124,2023-09-11,1413,180.0,254340.0,0.0,254340.0,,UPI,Modern Trade,INV-197180-5424
552,3178,150,2023-09-26,48,150.0,7200.0,0.0,7200.0,,Credit,General Trade,INV-413333-6357
556,3465,121,2023-09-21,2694,160.0,431040.0,0.0,431040.0,,Cheque,Wholesale Distributor,INV-814542-9045
558,3398,157,2023-09-02,1145,30.0,34350.0,0.0,34350.0,,Cash,Modern Trade,INV-747417-3883
562,3401,107,2023-09-02,753,120.0,90360.0,0.0,90360.0,,Credit,Modern Trade,INV-815549-0663
574,3212,157,2023-09-04,283,30.0,8490.0,0.0,8490.0,,Credit,General Trade,INV-175405-3829
593,3458,101,2023-09-08,1628,5.0,8140.0,0.0,8140.0,,Bank Transfer,E-commerce,INV-940707-5019
648,3371,111,2023-09-12,239,450.0,107550.0,0.0,107550.0,,UPI,E-commerce,INV-911164-9435
651,3044,103,2023-09-12,1414,12.0,16968.0,0.0,16968.0,,Cash,Wholesale Distributor,INV-995308-7347
681,3209,121,2023-09-25,1445,160.0,231200.0,0.0,231200.0,,UPI,E-commerce,INV-625394-0695
683,3035,141,2023-09-29,17,95.0,1615.0,0.0,1615.0,,Cheque,General Trade,INV-735249-9452
706,3098,143,2023-09-02,1615,100.36,193800.0,31725.06,162074.94,513.0,Credit,Modern Trade,INV-419704-2545
733,3206,138,2023-09-16,40,120.0,4800.0,0.0,4800.0,,UPI,General Trade,INV-144687-0223
738,3169,131,2023-09-13,213,170.0,36210.0,0.0,36210.0,,Cheque,Modern Trade,INV-515800-6631
769,3265,152,2023-09-26,149,255.0,37995.0,0.0,37995.0,,Cheque,General Trade,INV-956983-5760
775,3393,123,2023-09-24,1825,60.0,109500.0,0.0,109500.0,,Cash,Modern Trade,INV-274033-4243
794,3005,148,2023-09-01,1926,190.0,365940.0,0.0,365940.0,,Cheque,Modern Trade,INV-082739-0564
801,3054,157,2023-09-21,1745,30.0,52350.0,0.0,52350.0,,UPI,Modern Trade,INV-747287-5207
832,3373,109,2023-09-01,2518,190.0,478420.0,0.0,478420.0,,Cash,Wholesale Distributor,INV-881539-5706
833,3445,119,2023-09-01,34,180.0,6120.0,0.0,6120.0,,Cheque,E-commerce,INV-452767-7814
872,3343,151,2023-09-14,65,199.0,12935.0,0.0,12935.0,,Credit,General Trade,INV-193814-3396
897,3423,122,2023-09-11,1923,205.0,394215.0,0.0,394215.0,,Credit,Modern Trade,INV-579154-9013
904,3371,136,2023-09-20,1488,40.0,59520.0,0.0,59520.0,,Cash,E-commerce,INV-163225-9014
943,3016,147,2023-09-19,117,280.0,32760.0,0.0,32760.0,,Cash,General Trade,INV-646829-8505
946,3352,150,2023-09-10,764,150.0,114600.0,0.0,114600.0,,Cheque,Modern Trade,INV-966569-4083
950,3021,131,2023-09-23,1306,170.0,222020.0,0.0,222020.0,,Bank Transfer,E-commerce,INV-334903-1753
956,3072,113,2023-09-20,259,210.0,54390.0,0.0,54390.0,,UPI,Wholesale Distributor,INV-656209-1490
989,3474,132,2023-09-18,33,90.0,2970.0,0.0,2970.0,,Bank Transfer,General Trade,INV-237060-3113
1067,3460,146,2023-09-06,55,260.0,14300.0,0.0,14300.0,,Bank Transfer,General Trade,INV-519245-9557
1078,3467,128,2023-09-27,206,398.0,81988.0,0.0,81988.0,,Cheque,E-commerce,INV-350353-5394
1082,3229,129,2023-09-08,840,50.0,42000.0,0.0,42000.0,,Cash,Wholesale Distributor,INV-180084-2664
1091,3185,146,2023-09-16,1265,260.0,328900.0,0.0,328900.0,,UPI,Modern Trade,INV-234446-5667
1160,3248,158,2023-09-02,396,30.0,11880.0,0.0,11880.0,,Bank Transfer,General Trade,INV-663713-0767
1165,3065,111,2023-09-20,1862,450.0,837900.0,0.0,837900.0,,Credit,Modern Trade,INV-240687-9062
1178,3457,128,2023-09-21,1766,398.0,702868.0,0.0,702868.0,,Cash,Modern Trade,INV-094656-3140
1194,3017,131,2023-09-20,1885,170.0,320450.0,0.0,320450.0,,Bank Transfer,Modern Trade,INV-741343-5250
1217,3238,126,2023-09-28,183,650.0,118950.0,0.0,118950.0,,Bank Transfer,General Trade,INV-271618-4711
1289,3450,110,2023-09-14,135,280.0,37800.0,0.0,37800.0,,Cash,General Trade,INV-844720-2515
1308,3404,149,2023-09-27,62,150.0,9300.0,0.0,9300.0,,UPI,General Trade,INV-992100-3116
1401,3088,145,2023-09-09,2234,250.0,558500.0,0.0,558500.0,,Cash,Wholesale Distributor,INV-331679-2169
1433,3440,118,2023-09-18,1372,195.0,267540.0,0.0,267540.0,,UPI,Modern Trade,INV-145120-7874
1458,3024,133,2023-09-09,93,180.0,16740.0,0.0,16740.0,,Credit,General Trade,INV-159201-0514
1464,3252,132,2023-09-18,1866,90.0,167940.0,0.0,167940.0,,Cheque,Wholesale Distributor,INV-741020-0448
1520,3491,162,2023-09-25,203,300.0,60900.0,0.0,60900.0,,Bank Transfer,Modern Trade,INV-788794-8449
1556,3259,152,2023-09-15,1195,255.0,304725.0,0.0,304725.0,,Credit,E-commerce,INV-300347-6517
1571,3445,147,2023-09-13,874,280.0,244720.0,0.0,244720.0,,Credit,E-commerce,INV-355935-7474
1592,3378,111,2023-09-10,296,450.0,133200.0,0.0,133200.0,,Cash,E-commerce,INV-309358-6330
1619,3242,152,2023-09-10,956,255.0,243780.0,0.0,243780.0,,Cheque,Modern Trade,INV-863052-9868
1624,3326,147,2023-09-28,352,280.0,98560.0,0.0,98560.0,,Credit,Modern Trade,INV-850370-6642
1659,3384,136,2023-09-23,1426,40.0,57040.0,0.0,57040.0,,UPI,Modern Trade,INV-382413-8006
1711,3257,138,2023-09-20,135,120.0,16200.0,0.0,16200.0,,UPI,General Trade,INV-305280-2080
1725,3295,111,2023-09-23,1751,450.0,787950.0,0.0,787950.0,,Bank Transfer,Modern Trade,INV-669363-4434
1738,3445,147,2023-09-26,705,280.0,197400.0,0.0,197400.0,,Cheque,E-commerce,INV-380933-4742
1753,3278,107,2023-09-16,44,120.0,5280.0,0.0,5280.0,,Bank Transfer,General Trade,INV-652634-6604
1794,3385,118,2023-09-06,1805,195.0,351975.0,0.0,351975.0,,Bank Transfer,Modern Trade,INV-863126-3924
1817,3101,153,2023-09-26,2055,25.0,51375.0,0.0,51375.0,,Bank Transfer,Wholesale Distributor,INV-997863-5919
1830,3378,105,2023-09-11,1642,35.0,57470.0,0.0,57470.0,,UPI,E-commerce,INV-356298-5637
1837,3417,141,2023-09-27,65,95.0,6175.0,0.0,6175.0,,Credit,General Trade,INV-621828-3533
1839,3028,119,2023-09-04,61,180.0,10980.0,0.0,10980.0,,Cheque,General Trade,INV-188320-5726
1841,3254,128,2023-09-15,826,398.0,328748.0,0.0,328748.0,,Bank Transfer,Modern Trade,INV-815727-4516
1859,3490,107,2023-09-20,1121,120.0,134520.0,0.0,134520.0,,Cash,Modern Trade,INV-035605-1664
1866,3004,152,2023-09-24,388,255.0,98940.0,0.0,98940.0,,Bank Transfer,Modern Trade,INV-922693-9907
1877,3414,160,2023-09-15,191,45.0,8595.0,0.0,8595.0,,UPI,Modern Trade,INV-452709-8915
1889,3362,159,2023-09-29,736,35.0,25760.0,0.0,25760.0,,UPI,E-commerce,INV-915768-9853
1895,3226,116,2023-09-13,1749,75.0,131175.0,0.0,131175.0,,Credit,Modern Trade,INV-356251-6871
1909,3225,134,2023-09-08,1583,290.0,459070.0,0.0,459070.0,,Cash,E-commerce,INV-172975-0346
1938,3317,102,2023-09-28,1899,8.0,15192.0,0.0,15192.0,,Bank Transfer,E-commerce,INV-757734-7610
1963,3210,131,2023-09-09,740,170.0,125800.0,0.0,125800.0,,UPI,Wholesale Distributor,INV-858963-3235
1980,3226,130,2023-09-15,1683,90.0,151470.0,0.0,151470.0,,Cash,Modern Trade,INV-242872-8926
1990,3372,123,2023-09-10,161,60.0,9660.0,0.0,9660.0,,Bank Transfer,General Trade,INV-843993-0161
2001,3008,154,2023-09-02,906,100.0,90600.0,0.0,90600.0,,Cheque,Modern Trade,INV-624264-2392
2006,3157,111,2023-09-18,1442,450.0,648900.0,0.0,648900.0,,Credit,Wholesale Distributor,INV-745783-6178
2083,3188,161,2023-09-28,1730,60.95,138400.0,32953.04,105446.96,518.0,Cash,Wholesale Distributor,INV-535970-9326
2087,3000,103,2023-09-20,466,12.0,5592.0,0.0,5592.0,,Bank Transfer,Wholesale Distributor,INV-170149-1031
2196,3268,142,2023-09-30,393,95.0,37335.0,0.0,37335.0,,UPI,E-commerce,INV-711666-2714
2219,3288,138,2023-09-15,149,120.0,17880.0,0.0,17880.0,,Credit,General Trade,INV-771047-1845
2269,3330,138,2023-09-27,48,120.0,5760.0,0.0,5760.0,,Credit,E-commerce,INV-599809-7961
2299,3374,146,2023-09-02,173,260.0,44980.0,0.0,44980.0,,Cash,General Trade,INV-995397-3373
2329,3248,104,2023-09-05,201,18.0,3618.0,0.0,3618.0,,Cheque,General Trade,INV-177096-0638
2366,3456,124,2023-09-09,1655,180.0,297900.0,0.0,297900.0,,Credit,Modern Trade,INV-262823-5547
2370,3292,138,2023-09-26,97,120.0,11640.0,0.0,11640.0,,Cash,General Trade,INV-723975-7051
2453,3214,106,2023-09-23,1075,55.0,59125.0,0.0,59125.0,,Cheque,Modern Trade,INV-831221-9338
2457,3050,125,2023-09-12,1655,350.0,579250.0,0.0,579250.0,,Cash,Modern Trade,INV-306856-9673
2507,3445,162,2023-09-19,1692,300.0,507600.0,0.0,507600.0,,Bank Transfer,E-commerce,INV-056909-9982
2523,3168,118,2023-09-09,1694,195.0,330330.0,0.0,330330.0,,Cheque,Wholesale Distributor,INV-355349-9135
2573,3482,121,2023-09-21,21,160.0,3360.0,0.0,3360.0,,UPI,General Trade,INV-692337-1490
2575,3067,146,2023-09-03,168,260.0,43680.0,0.0,43680.0,,Credit,Modern Trade,INV-852704-5597
2697,3293,157,2023-09-26,191,30.0,5730.0,0.0,5730.0,,Credit,General Trade,INV-243309-8015
2757,3245,161,2023-09-27,138,60.95,11040.0,2628.62,8411.38,518.0,Cash,Modern Trade,INV-390401-9611
2800,3020,146,2023-09-30,487,260.0,126620.0,0.0,126620.0,,UPI,Modern Trade,INV-502987-5335
2873,3179,152,2023-09-06,851,255.0,217005.0,0.0,217005.0,,Cheque,Wholesale Distributor,INV-668763-5523
2907,3323,113,2023-09-05,1612,210.0,338520.0,0.0,338520.0,,UPI,E-commerce,INV-779612-5722
2926,3487,113,2023-09-12,1759,210.0,369390.0,0.0,369390.0,,Cheque,Modern Trade,INV-958364-2134
2956,3454,162,2023-09-17,45,300.0,13500.0,0.0,13500.0,,UPI,General Trade,INV-344701-3339
2979,3057,140,2023-09-22,404,95.0,38380.0,0.0,38380.0,,Credit,Modern Trade,INV-838786-0083
2992,3214,159,2023-09-20,576,35.0,20160.0,0.0,20160.0,,Credit,Modern Trade,INV-371115-5078
3000,3309,143,2023-09-30,1938,100.36,232560.0,38070.07,194489.93,513.0,Bank Transfer,Modern Trade,INV-407620-4010
3003,3346,112,2023-09-01,99,205.0,20295.0,0.0,20295.0,,Cash,General Trade,INV-553141-2626
3015,3384,103,2023-09-03,1190,12.0,14280.0,0.0,14280.0,,Cash,Modern Trade,INV-646318-2319
3049,3094,113,2023-09-22,385,210.0,80850.0,0.0,80850.0,,Cash,Modern Trade,INV-944998-2079
3086,3166,146,2023-09-15,720,260.0,187200.0,0.0,187200.0,,Cheque,Modern Trade,INV-560925-6990
3116,3010,109,2023-09-28,1281,190.0,243390.0,0.0,243390.0,,Bank Transfer,Modern Trade,INV-080031-8513
3118,3230,130,2023-09-26,153,90.0,13770.0,0.0,13770.0,,Cash,General Trade,INV-858550-2645
3135,3278,108,2023-09-11,18,160.0,2880.0,0.0,2880.0,,Bank Transfer,General Trade,INV-554868-0265
3163,3293,124,2023-09-24,199,180.0,35820.0,0.0,35820.0,,Cheque,General Trade,INV-214264-9356
3178,3492,136,2023-09-25,541,40.0,21640.0,0.0,21640.0,,Credit,Modern Trade,INV-478458-4790
3232,3099,104,2023-09-19,159,18.0,2862.0,0.0,2862.0,,UPI,General Trade,INV-406832-5673
3247,3291,123,2023-09-27,1859,60.0,111540.0,0.0,111540.0,,Cheque,Modern Trade,INV-948924-0099
3285,3479,115,2023-09-03,736,20.0,14720.0,0.0,14720.0,,Bank Transfer,E-commerce,INV-958498-1080
3303,3239,142,2023-09-08,136,95.0,12920.0,0.0,12920.0,,Credit,General Trade,INV-287439-0038
3313,3028,116,2023-09-28,133,75.0,9975.0,0.0,9975.0,,Cash,General Trade,INV-970595-4746
3316,3359,158,2023-09-08,79,30.0,2370.0,0.0,2370.0,,Cash,General Trade,INV-196209-4033
3319,3003,156,2023-09-23,1191,220.0,262020.0,0.0,262020.0,,Credit,Modern Trade,INV-886938-4894
