sale_id,retailer_id,product_id,sale_date,quantity_sold,unit_selling_price,gross_sale_value,discount_amount,net_sale_value,promotion_id,payment_method,distribution_channel,invoice_number
16,3364,161,2024-02-08,604,80.0,48320.0,0.0,48320.0,,Credit,E-commerce,INV-661272-1279
142,3054,146,2024-02-21,1104,260.0,287040.0,0.0,287040.0,,UPI,Modern Trade,INV-107201-4856
148,3425,145,2024-02-17,1113,250.0,278250.0,0.0,278250.0,,Cash,Modern Trade,INV-471276-2379
174,3245,117,2024-02-29,709,140.0,99260.0,0.0,99260.0,,Cheque,Modern Trade,INV-458084-0268
228,3475,160,2024-02-03,40,45.0,1800.0,0.0,1800.0,,Cheque,General Trade,INV-109171-3399
238,3290,103,2024-02-21,1930,11.18,23160.0,1577.2,21582.8,517.0,Cheque,E-commerce,INV-787677-6485
266,3058,103,2024-02-22,394,11.18,4728.0,321.98,4406.02,517.0,Cash,General Trade,INV-952647-1677
270,3261,124,2024-02-18,1066,180.0,191880.0,0.0,191880.0,,Credit,Modern Trade,INV-738253-6339
284,3379,142,2024-02-05,105,95.0,9975.0,0.0,9975.0,,Cheque,General Trade,INV-305668-5552
306,3089,118,2024-02-13,183,195.0,35685.0,0.0,35685.0,,UPI,General Trade,INV-339425-5311
310,3342,106,2024-02-28,2185,55.0,120175.0,0.0,120175.0,,UPI,Wholesale Distributor,INV-401038-7888
380,3431,154,2024-02-24,2213,100.0,221300.0,0.0,221300.0,,Cash,Wholesale Distributor,INV-408228-0488
450,3105,136,2024-02-11,1480,40.0,59200.0,0.0,59200.0,,UPI,E-commerce,INV-029126-8343
490,3088,132,2024-02-10,1028,90.0,92520.0,0.0,92520.0,,Bank Transfer,Wholesale Distributor,INV-560383-4562
541,3322,116,2024-02-28,1698,75.0,127350.0,0.0,127350.0,,Credit,E-commerce,INV-587494-4268
557,3293,160,2024-02-26,138,45.0,6210.0,0.0,6210.0,,Cheque,General Trade,INV-526805-6121
606,3480,122,2024-02-01,935,205.0,191675.0,0.0,191675.0,,Bank Transfer,Modern Trade,INV-028320-4714
617,3081,107,2024-02-21,955,120.0,114600.0,0.0,114600.0,,UPI,Modern Trade,INV-432184-2756
630,3099,115,2024-02-19,468,20.0,9360.0,0.0,9360.0,,UPI,General Trade,INV-313952-2076
647,3103,160,2024-02-25,1433,45.0,64485.0,0.0,64485.0,,UPI,Modern Trade,INV-699645-1296
657,3143,103,2024-02-23,1010,11.18,12120.0,825.37,11294.63,517.0,Bank Transfer,Modern Trade,INV-222821-2927
671,3089,125,2024-02-18,132,350.0,46200.0,0.0,46200.0,,Cheque,General Trade,INV-073898-2848
688,3413,152,2024-02-04,187,255.0,47685.0,0.0,47685.0,,Cash,General Trade,INV-259739-9937
696,3221,133,2024-02-07,170,180.0,30600.0,0.0,30600.0,,Cash,Modern Trade,INV-951895-4465
750,3301,134,2024-02-07,2458,290.0,712820.0,0.0,712820.0,,Cash,Wholesale Distributor,INV-339255-0201
783,3303,155,2024-02-25,453,20.0,9060.0,0.0,9060.0,,Cash,Modern Trade,INV-267764-3595
784,3432,120,2024-02-26,719,20.0,14380.0,0.0,14380.0,,Bank Transfer,Modern Trade,INV-866178-6036
796,3042,153,2024-02-01,369,25.0,9225.0,0.0,9225.0,,Credit,General Trade,INV-351938-3153
808,3452,125,2024-02-13,272,350.0,95200.0,0.0,95200.0,,Credit,Modern Trade,INV-547498-3615
814,3189,160,2024-02-28,15,45.0,675.0,0.0,675.0,,UPI,General Trade,INV-758198-1680
828,3379,105,2024-02-14,47,35.0,1645.0,0.0,1645.0,,Credit,General Trade,INV-164183-4063
860,3171,140,2024-02-03,1276,95.0,121220.0,0.0,121220.0,,Bank Transfer,Modern Trade,INV-696020-3683
864,3304,108,2024-02-29,1462,160.0,233920.0,0.0,233920.0,,Bank Transfer,Modern Trade,INV-866660-8564
865,3479,121,2024-02-07,432,160.0,69120.0,0.0,69120.0,,Cash,E-commerce,INV-677997-1206
909,3369,131,2024-02-11,1443,170.0,245310.0,0.0,245310.0,,Cheque,Modern Trade,INV-411935-4912
951,3176,128,2024-02-06,58,398.0,23084.0,0.0,23084.0,,Cheque,General Trade,INV-990700-9817
981,3461,105,2024-02-09,27,35.0,945.0,0.0,945.0,,Credit,General Trade,INV-052622-3669
