sale_id,retailer_id,product_id,sale_date,quantity_sold,unit_selling_price,gross_sale_value,discount_amount,net_sale_value,promotion_id,payment_method,distribution_channel,invoice_number
6,3475,145,2025-06-02,29,250.0,7250.0,0.0,7250.0,,UPI,General Trade,INV-956128-3786
37,3127,157,2025-06-08,763,30.0,22890.0,0.0,22890.0,,Cash,Wholesale Distributor,INV-717303-5798
86,3141,152,2025-06-06,1509,255.0,384795.0,0.0,384795.0,,Bank Transfer,E-commerce,INV-926402-3727
94,3063,155,2025-06-15,73,20.0,1460.0,0.0,1460.0,,Cash,General Trade,INV-124304-6638
145,3167,106,2025-06-08,962,55.0,52910.0,0.0,52910.0,,Cheque,Modern Trade,INV-634774-5243
184,3247,113,2025-06-06,596,210.0,125160.0,0.0,125160.0,,UPI,Modern Trade,INV-924451-6378
240,3444,107,2025-06-16,1644,120.0,197280.0,0.0,197280.0,,Bank Transfer,Modern Trade,INV-113421-3827
260,3198,101,2025-06-20,786,5.0,3930.0,0.0,3930.0,,Cheque,Modern Trade,INV-565373-7595
332,3241,160,2025-06-21,1719,45.0,77355.0,0.0,77355.0,,Cheque,Modern Trade,INV-327364-6491
364,3422,113,2025-06-01,666,210.0,139860.0,0.0,139860.0,,Cash,Wholesale Distributor,INV-588992-1122
373,3334,162,2025-06-21,167,300.0,50100.0,0.0,50100.0,,Credit,General Trade,INV-948122-5158
382,3405,142,2025-06-21,177,95.0,16815.0,0.0,16815.0,,UPI,General Trade,INV-682309-0388
418,3137,124,2025-06-04,327,180.0,58860.0,0.0,58860.0,,UPI,Modern Trade,INV-263938-2760
492,3309,105,2025-06-07,779,35.0,27265.0,0.0,27265.0,,Bank Transfer,Modern Trade,INV-043821-6142
497,3291,160,2025-06-05,1238,45.0,55710.0,0.0,55710.0,,UPI,Modern Trade,INV-854434-0673
505,3489,123,2025-06-07,1769,60.0,106140.0,0.0,106140.0,,UPI,Modern Trade,INV-942959-8427
522,3331,121,2025-06-07,229,160.0,36640.0,0.0,36640.0,,Credit,Modern Trade,INV-577145-0560
530,3259,122,2025-06-06,847,205.0,173635.0,0.0,173635.0,,UPI,E-commerce,INV-307531-5905
546,3472,120,2025-06-16,1484,20.0,29680.0,0.0,29680.0,,Bank Transfer,Wholesale Distributor,INV-747314-3013
577,3175,142,2025-06-12,289,95.0,27455.0,0.0,27455.0,,Credit,Modern Trade,INV-541380-1878
589,3492,131,2025-06-01,870,170.0,147900.0,0.0,147900.0,,UPI,Modern Trade,INV-411469-7859
612,3300,127,2025-06-17,359,380.0,136420.0,0.0,136420.0,,Cheque,Wholesale Distributor,INV-002868-0472
627,3451,104,2025-06-11,516,18.0,9288.0,0.0,9288.0,,UPI,E-commerce,INV-046617-1349
743,3431,142,2025-06-11,2545,95.0,241775.0,0.0,241775.0,,Credit,Wholesale Distributor,INV-964184-0542
772,3177,130,2025-06-25,184,90.0,16560.0,0.0,16560.0,,Bank Transfer,General Trade,INV-033228-4752
778,3352,104,2025-06-22,1600,18.0,28800.0,0.0,28800.0,,Cash,Modern Trade,INV-090095-0142
881,3210,133,2025-06-10,1707,180.0,307260.0,0.0,307260.0,,Cheque,Wholesale Distributor,INV-525709-2507
882,3241,107,2025-06-30,91,120.0,10920.0,0.0,10920.0,,Bank Transfer,Modern Trade,INV-145700-7866
889,3270,156,2025-06-26,1839,220.0,404580.0,0.0,404580.0,,Credit,Modern Trade,INV-083600-0615
912,3198,104,2025-06-12,1439,18.0,25902.0,0.0,25902.0,,Cash,Modern Trade,INV-888784-0544
918,3137,158,2025-06-03,553,30.0,16590.0,0.0,16590.0,,UPI,Modern Trade,INV-041501-9697
944,3485,116,2025-06-10,1198,75.0,89850.0,0.0,89850.0,,Credit,Modern Trade,INV-941100-2986
1019,3115,117,2025-06-02,41,140.0,5740.0,0.0,5740.0,,Credit,General Trade,INV-283310-9900
1022,3216,150,2025-06-08,176,150.0,26400.0,0.0,26400.0,,Credit,General Trade,INV-638671-2988
1035,3064,154,2025-06-23,113,100.0,11300.0,0.0,11300.0,,Bank Transfer,General Trade,INV-070835-5595
1043,3232,120,2025-06-27,1434,20.0,28680.0,0.0,28680.0,,Cash,Modern Trade,INV-901145-3711
1077,3214,124,2025-06-20,566,180.0,101880.0,0.0,101880.0,,UPI,Modern Trade,INV-812810-2838
1081,3231,141,2025-06-04,1230,95.0,116850.0,0.0,116850.0,,Cheque,Wholesale Distributor,INV-354669-7594
1084,3308,102,2025-06-20,1008,8.0,8064.0,0.0,8064.0,,UPI,Modern Trade,INV-417915-8211
1089,3424,107,2025-06-13,175,120.0,21000.0,0.0,21000.0,,Cheque,General Trade,INV-864809-4901
1117,3246,133,2025-06-02,41,180.0,7380.0,0.0,7380.0,,UPI,General Trade,INV-709543-5198
1138,3034,131,2025-06-07,353,170.0,60010.0,0.0,60010.0,,Credit,Wholesale Distributor,INV-255802-9008
1140,3273,152,2025-06-17,122,255.0,31110.0,0.0,31110.0,,UPI,General Trade,INV-495078-9410
1145,3214,122,2025-06-15,116,205.0,23780.0,0.0,23780.0,,Credit,Modern Trade,INV-162756-7160
1152,3056,104,2025-06-05,619,18.0,11142.0,0.0,11142.0,,UPI,Modern Trade,INV-076901-4275
1201,3440,145,2025-06-01,1133,250.0,283250.0,0.0,283250.0,,UPI,Modern Trade,INV-072717-3591
1212,3400,129,2025-06-11,2967,50.0,148350.0,0.0,148350.0,,Cash,Wholesale Distributor,INV-347852-7725
1215,3036,146,2025-06-12,94,260.0,24440.0,0.0,24440.0,,Bank Transfer,General Trade,INV-276034-5918
1227,3147,131,2025-06-30,859,170.0,146030.0,0.0,146030.0,,Cheque,Wholesale Distributor,INV-323090-8133
1287,3465,140,2025-06-21,1813,95.0,172235.0,0.0,172235.0,,Bank Transfer,Wholesale Distributor,INV-277619-0445
1317,3478,106,2025-06-26,235,55.0,12925.0,0.0,12925.0,,Cash,E-commerce,INV-691637-7814
1319,3320,104,2025-06-18,1239,18.0,22302.0,0.0,22302.0,,Credit,E-commerce,INV-768348-3608
1358,3073,160,2025-06-09,556,45.0,25020.0,0.0,25020.0,,UPI,Modern Trade,INV-001129-8401
1392,3374,117,2025-06-04,15,140.0,2100.0,0.0,2100.0,,Cash,General Trade,INV-400200-2774
1465,3354,148,2025-06-20,1706,190.0,324140.0,0.0,324140.0,,Cash,Modern Trade,INV-435435-0950
1468,3080,122,2025-06-28,60,205.0,12300.0,0.0,12300.0,,Credit,General Trade,INV-983679-7156
1473,3261,123,2025-06-18,1027,60.0,61620.0,0.0,61620.0,,Credit,Modern Trade,INV-205173-1617
1516,3108,149,2025-06-22,520,150.0,78000.0,0.0,78000.0,,UPI,Wholesale Distributor,INV-172282-5759
1527,3029,105,2025-06-17,53,35.0,1855.0,0.0,1855.0,,Credit,E-commerce,INV-620337-9821
1529,3251,130,2025-06-15,42,90.0,3780.0,0.0,3780.0,,Cheque,General Trade,INV-266949-9417
1552,3129,113,2025-06-13,875,210.0,183750.0,0.0,183750.0,,Cheque,E-commerce,INV-193851-4802
1563,3020,103,2025-06-17,1109,12.0,13308.0,0.0,13308.0,,Credit,Modern Trade,INV-306960-7329
1570,3445,130,2025-06-02,697,90.0,62730.0,0.0,62730.0,,Credit,E-commerce,INV-552012-3763
1608,3195,139,2025-06-25,1770,40.0,70800.0,0.0,70800.0,,Cash,Modern Trade,INV-853560-7518
1620,3229,107,2025-06-21,2053,120.0,246360.0,0.0,246360.0,,Credit,Wholesale Distributor,INV-362482-9841
1735,3030,105,2025-06-02,2443,35.0,85505.0,0.0,85505.0,,Credit,Wholesale Distributor,INV-783874-1723
1749,3126,151,2025-06-11,1255,199.0,249745.0,0.0,249745.0,,Bank Transfer,E-commerce,INV-304063-6174
1751,3159,158,2025-06-25,1949,30.0,58470.0,0.0,58470.0,,Credit,Modern Trade,INV-912463-6770
1756,3076,121,2025-06-02,233,160.0,37280.0,0.0,37280.0,,UPI,Modern Trade,INV-165591-1467
1805,3405,147,2025-06-25,165,280.0,46200.0,0.0,46200.0,,Cash,General Trade,INV-984976-8755
1840,3106,152,2025-06-19,822,255.0,209610.0,0.0,209610.0,,Bank Transfer,E-commerce,INV-444054-9890
1843,3162,130,2025-06-14,342,90.0,30780.0,0.0,30780.0,,Cheque,Modern Trade,INV-414988-8757
1858,3287,108,2025-06-22,1404,160.0,224640.0,0.0,224640.0,,Cash,Modern Trade,INV-975076-8703
1861,3289,154,2025-06-30,1530,100.0,153000.0,0.0,153000.0,,Credit,E-commerce,INV-005120-8436
1930,3340,145,2025-06-16,1561,250.0,390250.0,0.0,390250.0,,UPI,Modern Trade,INV-097737-3260
2097,3066,104,2025-06-03,1027,18.0,18486.0,0.0,18486.0,,Bank Transfer,Modern Trade,INV-072631-5705
2113,3406,106,2025-06-26,182,55.0,10010.0,0.0,10010.0,,UPI,General Trade,INV-458671-5497
2114,3036,109,2025-06-04,12,190.0,2280.0,0.0,2280.0,,Cheque,General Trade,INV-555444-3271
2121,3098,120,2025-06-14,423,20.0,8460.0,0.0,8460.0,,Cash,Modern Trade,INV-252917-9406
2181,3495,128,2025-06-11,11,398.0,4378.0,0.0,4378.0,,UPI,General Trade,INV-343818-0296
2208,3183,129,2025-06-28,1002,50.0,50100.0,0.0,50100.0,,Credit,Modern Trade,INV-425827-7166
2212,3409,120,2025-06-04,1740,20.0,34800.0,0.0,34800.0,,Credit,Wholesale Distributor,INV-558597-0311
2216,3001,113,2025-06-29,989,210.0,207690.0,0.0,207690.0,,Credit,Modern Trade,INV-388376-5558
2220,3096,134,2025-06-16,1022,290.0,296380.0,0.0,296380.0,,UPI,Modern Trade,INV-723480-6885
2226,3432,107,2025-06-21,182,120.0,21840.0,0.0,21840.0,,Credit,Modern Trade,INV-887198-5337
2227,3001,159,2025-06-10,1621,35.0,56735.0,0.0,56735.0,,UPI,Modern Trade,INV-862639-9357
2300,3092,145,2025-06-10,1582,250.0,395500.0,0.0,395500.0,,Credit,Modern Trade,INV-950549-3848
2334,3015,108,2025-06-13,2673,160.0,427680.0,0.0,427680.0,,Cheque,Wholesale Distributor,INV-257234-9700
2347,3111,159,2025-06-12,139,35.0,4865.0,0.0,4865.0,,Cheque,Modern Trade,INV-123023-0429
2375,3419,134,2025-06-10,1251,290.0,362790.0,0.0,362790.0,,Cash,Modern Trade,INV-384117-9903
2438,3272,160,2025-06-17,204,45.0,9180.0,0.0,9180.0,,Cheque,Modern Trade,INV-734020-2988
2464,3366,129,2025-06-23,246,50.0,12300.0,0.0,12300.0,,Credit,E-commerce,INV-312706-8035
2491,3496,119,2025-06-21,56,180.0,10080.0,0.0,10080.0,,Credit,General Trade,INV-515448-8724
2527,3071,104,2025-06-15,1997,18.0,35946.0,0.0,35946.0,,UPI,E-commerce,INV-608059-7978
2588,3434,147,2025-06-25,1335,280.0,373800.0,0.0,373800.0,,Credit,Modern Trade,INV-971881-3191
2608,3180,132,2025-06-09,2029,90.0,182610.0,0.0,182610.0,,Cash,Wholesale Distributor,INV-768798-5917
2615,3220,153,2025-06-23,1426,25.0,35650.0,0.0,35650.0,,Credit,Modern Trade,INV-731211-8694
2644,3029,154,2025-06-07,1090,100.0,109000.0,0.0,109000.0,,Cash,E-commerce,INV-521284-7771
2700,3025,138,2025-06-05,1126,120.0,135120.0,0.0,135120.0,,Credit,E-commerce,INV-655616-0023
2704,3179,141,2025-06-13,2683,95.0,254885.0,0.0,254885.0,,Bank Transfer,Wholesale Distributor,INV-609591-8193
2736,3381,157,2025-06-19,1310,30.0,39300.0,0.0,39300.0,,UPI,Modern Trade,INV-504184-6736
2813,3381,113,2025-06-29,1116,210.0,234360.0,0.0,234360.0,,Cash,Modern Trade,INV-710595-0487
2823,3344,134,2025-06-09,124,290.0,35960.0,0.0,35960.0,,Bank Transfer,General Trade,INV-347971-7540
2836,3367,106,2025-06-20,1326,55.0,72930.0,0.0,72930.0,,UPI,E-commerce,INV-626811-5407
2843,3096,124,2025-06-06,1749,180.0,314820.0,0.0,314820.0,,Credit,Modern Trade,INV-285536-1677
2851,3162,132,2025-06-14,568,90.0,51120.0,0.0,51120.0,,Bank Transfer,Modern Trade,INV-987135-9936
2860,3415,139,2025-06-08,45,40.0,1800.0,0.0,1800.0,,Bank Transfer,General Trade,INV-285172-5056
2905,3482,138,2025-06-20,126,120.0,15120.0,0.0,15120.0,,Bank Transfer,General Trade,INV-856324-7869
2944,3278,135,2025-06-15,44,250.0,11000.0,0.0,11000.0,,Credit,General Trade,INV-039435-6948
3147,3447,105,2025-06-21,2248,35.0,78680.0,0.0,78680.0,,Bank Transfer,Wholesale Distributor,INV-705756-0107
3155,3429,111,2025-06-14,867,450.0,390150.0,0.0,390150.0,,Cheque,E-commerce,INV-198110-7257
3205,3259,108,2025-06-03,309,160.0,49440.0,0.0,49440.0,,UPI,E-commerce,INV-479363-0629
3255,3289,113,2025-06-27,313,210.0,65730.0,0.0,65730.0,,Cash,E-commerce,INV-017847-2755
3304,3024,160,2025-06-29,183,45.0,8235.0,0.0,8235.0,,Credit,General Trade,INV-329611-7258
3320,3280,105,2025-06-25,1394,35.0,48790.0,0.0,48790.0,,Cheque,Modern Trade,INV-896666-2368
3330,3207,101,2025-06-06,1543,5.0,7715.0,0.0,7715.0,,Cheque,Wholesale Distributor,INV-991761-7866
3352,3325,162,2025-06-30,2012,300.0,603600.0,0.0,603600.0,,Cash,Wholesale Distributor,INV-328416-2677
3366,3218,152,2025-06-18,819,255.0,208845.0,0.0,208845.0,,Cheque,Modern Trade,INV-705263-7419
3377,3022,128,2025-06-15,1175,398.0,467650.0,0.0,467650.0,,Credit,Modern Trade,INV-567109-6602
3384,3424,117,2025-06-10,111,140.0,15540.0,0.0,15540.0,,UPI,General Trade,INV-933906-5056
3388,3320,117,2025-06-24,1192,140.0,166880.0,0.0,166880.0,,Cash,E-commerce,INV-109824-3578
3394,3181,123,2025-06-18,314,60.0,18840.0,0.0,18840.0,,UPI,E-commerce,INV-367330-4394
3405,3360,132,2025-06-16,1550,90.0,139500.0,0.0,139500.0,,UPI,Modern Trade,INV-815431-4301
3457,3264,106,2025-06-02,330,55.0,18150.0,0.0,18150.0,,Cheque,E-commerce,INV-731805-4266
3474,3421,112,2025-06-26,339,205.0,69495.0,0.0,69495.0,,Bank Transfer,E-commerce,INV-884283-6658
3478,3286,135,2025-06-17,153,250.0,38250.0,0.0,38250.0,,Cheque,General Trade,INV-658023-7366
