sale_id,retailer_id,product_id,sale_date,quantity_sold,unit_selling_price,gross_sale_value,discount_amount,net_sale_value,promotion_id,payment_method,distribution_channel,invoice_number
36,3101,139,2023-10-02,2437,40.0,97480.0,0.0,97480.0,,Bank Transfer,Wholesale Distributor,INV-941351-2463
59,3490,106,2023-10-10,980,55.0,53900.0,0.0,53900.0,,UPI,Modern Trade,INV-919813-2074
96,3165,110,2023-10-24,1411,280.0,395080.0,0.0,395080.0,,Cash,Modern Trade,INV-308058-2186
109,3314,106,2023-10-05,869,55.0,47795.0,0.0,47795.0,,UPI,E-commerce,INV-033014-8693
110,3306,135,2023-10-22,75,250.0,18750.0,0.0,18750.0,,UPI,E-commerce,INV-178757-3089
122,3143,113,2023-10-09,652,210.0,136920.0,0.0,136920.0,,Bank Transfer,Modern Trade,INV-669262-1322
211,3326,121,2023-10-25,1788,160.0,286080.0,0.0,286080.0,,Cheque,Modern Trade,INV-646323-8073
215,3157,122,2023-10-12,1851,205.0,379455.0,0.0,379455.0,,UPI,Wholesale Distributor,INV-820672-0986
239,3230,130,2023-10-09,149,90.0,13410.0,0.0,13410.0,,Cheque,General Trade,INV-114041-3146
243,3009,116,2023-10-23,469,75.0,35175.0,0.0,35175.0,,Credit,Modern Trade,INV-517243-1269
246,3137,136,2023-10-23,1509,40.0,60360.0,0.0,60360.0,,Credit,Modern Trade,INV-372479-5469
252,3143,115,2023-10-30,697,20.0,13940.0,0.0,13940.0,,Bank Transfer,Modern Trade,INV-160274-5391
257,3284,162,2023-10-30,1579,300.0,473700.0,0.0,473700.0,,UPI,Modern Trade,INV-277443-3543
280,3005,139,2023-10-22,480,40.0,19200.0,0.0,19200.0,,Credit,Modern Trade,INV-228087-3116
289,3475,159,2023-10-04,108,35.0,3780.0,0.0,3780.0,,Bank Transfer,General Trade,INV-177240-5906
341,3455,129,2023-10-02,133,50.0,6650.0,0.0,6650.0,,Cheque,General Trade,INV-437647-9404
355,3463,134,2023-10-03,1173,290.0,340170.0,0.0,340170.0,,Cheque,Modern Trade,INV-818805-6629
425,3225,113,2023-10-07,1425,210.0,299250.0,0.0,299250.0,,Bank Transfer,E-commerce,INV-474343-5428
437,3453,116,2023-10-28,324,75.0,24300.0,0.0,24300.0,,Cash,E-commerce,INV-096889-3460
451,3298,103,2023-10-23,814,9.28,9768.0,2212.45,7555.55,519.0,Credit,Modern Trade,INV-679426-6653
453,3320,128,2023-10-10,926,398.0,368548.0,0.0,368548.0,,Bank Transfer,E-commerce,INV-300345-5690
454,3339,146,2023-10-16,1913,260.0,497380.0,0.0,497380.0,,UPI,E-commerce,INV-633477-3205
502,3254,102,2023-10-30,896,8.0,7168.0,0.0,7168.0,,Cheque,Modern Trade,INV-819308-9016
514,3329,133,2023-10-18,1005,180.0,180900.0,0.0,180900.0,,Cheque,Modern Trade,INV-827959-3709
579,3489,109,2023-10-07,1642,190.0,311980.0,0.0,311980.0,,Bank Transfer,Modern Trade,INV-614090-0033
639,3350,112,2023-10-23,332,205.0,68060.0,0.0,68060.0,,Cheque,E-commerce,INV-504109-5724
653,3296,144,2023-10-01,72,125.0,9000.0,0.0,9000.0,,Cheque,General Trade,INV-181460-2074
658,3200,117,2023-10-16,96,140.0,13440.0,0.0,13440.0,,Bank Transfer,General Trade,INV-173548-4689
716,3174,134,2023-10-06,2568,290.0,744720.0,0.0,744720.0,,Cheque,Wholesale Distributor,INV-092007-2826
788,3412,111,2023-10-20,862,450.0,387900.0,0.0,387900.0,,Bank Transfer,Modern Trade,INV-579940-7209
793,3468,153,2023-10-07,337,25.0,8425.0,0.0,8425.0,,Bank Transfer,General Trade,INV-327461-1290
830,3094,118,2023-10-29,746,195.0,145470.0,0.0,145470.0,,Credit,Modern Trade,INV-243885-2704
877,3382,128,2023-10-02,56,398.0,22288.0,0.0,22288.0,,Cash,General Trade,INV-057447-8487
898,3065,105,2023-10-01,1729,35.0,60515.0,0.0,60515.0,,Credit,Modern Trade,INV-301833-4320
