sale_id,retailer_id,product_id,sale_date,quantity_sold,unit_selling_price,gross_sale_value,discount_amount,net_sale_value,promotion_id,payment_method,distribution_channel,invoice_number
8,3285,113,2025-04-02,1942,210.0,407820.0,0.0,407820.0,,Cheque,Wholesale Distributor,INV-051393-3485
69,3034,142,2025-04-02,1773,95.0,168435.0,0.0,168435.0,,Cheque,Wholesale Distributor,INV-422085-4031
80,3447,146,2025-04-16,913,260.0,237380.0,0.0,237380.0,,Bank Transfer,Wholesale Distributor,INV-754736-0563
102,3338,144,2025-04-01,1202,125.0,150250.0,0.0,150250.0,,Credit,Modern Trade,INV-185713-1292
129,3022,117,2025-04-24,539,140.0,75460.0,0.0,75460.0,,Cash,Modern Trade,INV-717558-3299
140,3338,139,2025-04-26,721,40.0,28840.0,0.0,28840.0,,Bank Transfer,Modern Trade,INV-226710-1774
154,3155,137,2025-04-24,1986,95.0,188670.0,0.0,188670.0,,Credit,Modern Trade,INV-289664-4168
199,3354,149,2025-04-08,1575,150.0,236250.0,0.0,236250.0,,Cash,Modern Trade,INV-424207-2607
223,3280,158,2025-04-22,1323,30.0,39690.0,0.0,39690.0,,Cheque,Modern Trade,INV-545764-2741
230,3412,139,2025-04-03,1108,40.0,44320.0,0.0,44320.0,,Bank Transfer,Modern Trade,INV-450410-7054
235,3408,111,2025-04-25,511,450.0,229950.0,0.0,229950.0,,Bank Transfer,Modern Trade,INV-390584-4511
254,3494,115,2025-04-15,69,20.0,1380.0,0.0,1380.0,,UPI,General Trade,INV-803883-9969
256,3239,151,2025-04-29,13,199.0,2587.0,0.0,2587.0,,Cheque,General Trade,INV-030929-8526
282,3054,143,2025-04-24,436,120.0,52320.0,0.0,52320.0,,UPI,Modern Trade,INV-743171-6587
342,3055,162,2025-04-25,2843,300.0,852900.0,0.0,852900.0,,Credit,Wholesale Distributor,INV-346900-3512
455,3279,140,2025-04-18,815,95.0,77425.0,0.0,77425.0,,UPI,E-commerce,INV-871871-0289
498,3102,134,2025-04-12,469,290.0,136010.0,0.0,136010.0,,UPI,Modern Trade,INV-139230-3318
521,3148,119,2025-04-16,1760,180.0,316800.0,0.0,316800.0,,UPI,Modern Trade,INV-903853-0449
525,3483,129,2025-04-02,331,50.0,16550.0,0.0,16550.0,,UPI,Modern Trade,INV-229932-6421
573,3178,115,2025-04-01,322,20.0,6440.0,0.0,6440.0,,Cash,General Trade,INV-504153-9101
585,3378,142,2025-04-13,220,95.0,20900.0,0.0,20900.0,,UPI,E-commerce,INV-050455-9602
587,3150,147,2025-04-18,354,280.0,99120.0,0.0,99120.0,,Cheque,Modern Trade,INV-563937-2418
595,3067,161,2025-04-17,33,80.0,2640.0,0.0,2640.0,,UPI,Modern Trade,INV-803129-7906
624,3337,106,2025-04-12,151,55.0,8305.0,0.0,8305.0,,Cash,Modern Trade,INV-148164-7717
655,3457,157,2025-04-21,255,30.0,7650.0,0.0,7650.0,,Cheque,Modern Trade,INV-392191-3664
673,3296,123,2025-04-15,177,60.0,10620.0,0.0,10620.0,,Cash,General Trade,INV-173370-1191
674,3248,129,2025-04-24,53,50.0,2650.0,0.0,2650.0,,Credit,General Trade,INV-744174-0870
700,3473,153,2025-04-04,376,25.0,9400.0,0.0,9400.0,,Credit,Modern Trade,INV-124355-4950
702,3214,110,2025-04-21,1780,280.0,498400.0,0.0,498400.0,,Bank Transfer,Modern Trade,INV-543637-5707
717,3239,110,2025-04-01,132,280.0,36960.0,0.0,36960.0,,Credit,General Trade,INV-601854-2012
718,3394,138,2025-04-18,135,120.0,16200.0,0.0,16200.0,,Cash,General Trade,INV-052097-1645
731,3134,110,2025-04-06,447,280.0,125160.0,0.0,125160.0,,Cash,Modern Trade,INV-929681-1483
742,3034,145,2025-04-24,210,250.0,52500.0,0.0,52500.0,,Cash,Wholesale Distributor,INV-148994-1414
823,3050,134,2025-04-12,1005,290.0,291450.0,0.0,291450.0,,Cash,Modern Trade,INV-731793-6350
846,3096,131,2025-04-07,1669,170.0,283730.0,0.0,283730.0,,Cheque,Modern Trade,INV-884028-2048
906,3370,132,2025-04-18,1746,90.0,157140.0,0.0,157140.0,,Cash,E-commerce,INV-607816-5871
920,3471,162,2025-04-09,287,300.0,86100.0,0.0,86100.0,,Credit,Modern Trade,INV-019393-1188
939,3257,115,2025-04-20,195,20.0,3900.0,0.0,3900.0,,Bank Transfer,General Trade,INV-859138-9646
957,3103,103,2025-04-30,761,12.0,9132.0,0.0,9132.0,,Cheque,Modern Trade,INV-879941-3729
