sale_id,retailer_id,product_id,sale_date,quantity_sold,unit_selling_price,gross_sale_value,discount_amount,net_sale_value,promotion_id,payment_method,distribution_channel,invoice_number
10,3446,104,2024-03-20,2590,18.0,46620.0,0.0,46620.0,,Cheque,Wholesale Distributor,INV-689616-8974
40,3222,156,2024-03-06,60,220.0,13200.0,0.0,13200.0,,Credit,General Trade,INV-589942-9879
99,3246,132,2024-03-09,155,90.0,13950.0,0.0,13950.0,,Cash,General Trade,INV-822261-5236
106,3351,146,2024-03-10,718,260.0,186680.0,0.0,186680.0,,Credit,Modern Trade,INV-562116-3913
108,3223,111,2024-03-25,967,450.0,435150.0,0.0,435150.0,,Credit,E-commerce,INV-278466-1262
125,3268,140,2024-03-04,740,95.0,70300.0,0.0,70300.0,,Bank Transfer,E-commerce,INV-088217-9626
126,3153,136,2024-03-27,58,40.0,2320.0,0.0,2320.0,,UPI,General Trade,INV-278510-2046
162,3255,112,2024-03-30,761,205.0,156005.0,0.0,156005.0,,Bank Transfer,Modern Trade,INV-232384-2621
208,3029,114,2024-03-25,1821,10.0,18210.0,0.0,18210.0,,Bank Transfer,E-commerce,INV-368077-8053
210,3317,137,2024-03-08,613,95.0,58235.0,0.0,58235.0,,UPI,E-commerce,INV-108671-5120
220,3119,124,2024-03-20,36,180.0,6480.0,0.0,6480.0,,Bank Transfer,General Trade,INV-216641-2012
255,3176,160,2024-03-06,76,45.0,3420.0,0.0,3420.0,,Bank Transfer,General Trade,INV-336854-7665
261,3221,160,2024-03-28,48,45.0,2160.0,0.0,2160.0,,Cheque,Modern Trade,INV-686882-8002
264,3407,136,2024-03-30,95,40.0,3800.0,0.0,3800.0,,Cash,General Trade,INV-174710-1214
336,3242,119,2024-03-31,921,180.0,165780.0,0.0,165780.0,,Credit,Modern Trade,INV-879580-5670
339,3469,116,2024-03-06,152,75.0,11400.0,0.0,11400.0,,Credit,Modern Trade,INV-727848-9922
352,3032,156,2024-03-30,2361,220.0,519420.0,0.0,519420.0,,UPI,Wholesale Distributor,INV-392651-4881
362,3156,158,2024-03-30,373,30.0,11190.0,0.0,11190.0,,Bank Transfer,General Trade,INV-387889-2460
377,3309,157,2024-03-27,1583,30.0,47490.0,0.0,47490.0,,Cheque,Modern Trade,INV-644837-8814
388,3339,157,2024-03-12,957,30.0,28710.0,0.0,28710.0,,Cash,E-commerce,INV-924964-5367
403,3347,149,2024-03-11,1549,150.0,232350.0,0.0,232350.0,,Credit,Modern Trade,INV-432713-0083
432,3438,105,2024-03-05,106,35.0,3710.0,0.0,3710.0,,Bank Transfer,General Trade,INV-016740-7709
468,3304,120,2024-03-31,371,20.0,7420.0,0.0,7420.0,,Cash,Modern Trade,INV-135041-7266
470,3379,150,2024-03-02,174,150.0,26100.0,0.0,26100.0,,Credit,General Trade,INV-048277-9246
474,3274,145,2024-03-23,113,250.0,28250.0,0.0,28250.0,,UPI,General Trade,INV-700133-1369
493,3475,147,2024-03-10,50,280.0,14000.0,0.0,14000.0,,Bank Transfer,General Trade,INV-562418-1769
506,3009,162,2024-03-20,819,300.0,245700.0,0.0,245700.0,,Cash,Modern Trade,INV-054991-4680
513,3445,153,2024-03-14,51,25.0,1275.0,0.0,1275.0,,UPI,E-commerce,INV-821177-3933
537,3073,106,2024-03-15,1968,55.0,108240.0,0.0,108240.0,,UPI,Modern Trade,INV-765463-9067
571,3346,144,2024-03-05,53,125.0,6625.0,0.0,6625.0,,Cheque,General Trade,INV-591736-2991
614,3078,119,2024-03-28,89,180.0,16020.0,0.0,16020.0,,Bank Transfer,General Trade,INV-840587-8272
623,3361,112,2024-03-26,19,205.0,3895.0,0.0,3895.0,,UPI,General Trade,INV-802863-8096
645,3086,112,2024-03-16,69,205.0,14145.0,0.0,14145.0,,UPI,General Trade,INV-211649-4103
704,3346,110,2024-03-12,139,280.0,38920.0,0.0,38920.0,,Credit,General Trade,INV-504008-7078
724,3223,127,2024-03-21,525,380.0,199500.0,0.0,199500.0,,Cheque,E-commerce,INV-019620-7048
758,3270,116,2024-03-08,451,75.0,33825.0,0.0,33825.0,,Cheque,Modern Trade,INV-685445-8366
766,3286,107,2024-03-12,51,120.0,6120.0,0.0,6120.0,,UPI,General Trade,INV-260456-2707
770,3408,144,2024-03-02,381,125.0,47625.0,0.0,47625.0,,Cheque,Modern Trade,INV-081975-7083
805,3188,131,2024-03-18,2402,170.0,408340.0,0.0,408340.0,,Cheque,Wholesale Distributor,INV-839196-7579
811,3225,102,2024-03-16,1058,8.0,8464.0,0.0,8464.0,,UPI,E-commerce,INV-424425-3311
839,3246,114,2024-03-06,169,10.0,1690.0,0.0,1690.0,,Bank Transfer,General Trade,INV-085612-6272
858,3132,152,2024-03-09,27,255.0,6885.0,0.0,6885.0,,Credit,General Trade,INV-707081-6924
941,3167,126,2024-03-31,610,650.0,396500.0,0.0,396500.0,,Credit,Modern Trade,INV-396216-9756
948,3181,143,2024-03-30,815,120.0,97800.0,0.0,97800.0,,Cash,E-commerce,INV-267119-7890
1001,3103,110,2024-03-02,816,280.0,228480.0,0.0,228480.0,,UPI,Modern Trade,INV-613193-8725
1026,3485,142,2024-03-13,1768,95.0,167960.0,0.0,167960.0,,Bank Transfer,Modern Trade,INV-431704-7184
1038,3340,108,2024-03-29,1751,160.0,280160.0,0.0,280160.0,,Cash,Modern Trade,INV-945450-6362
1039,3143,112,2024-03-25,1817,205.0,372485.0,0.0,372485.0,,Cash,Modern Trade,INV-191398-6836
1047,3115,109,2024-03-04,139,190.0,26410.0,0.0,26410.0,,Bank Transfer,General Trade,INV-423405-4281
1050,3220,155,2024-03-01,1779,20.0,35580.0,0.0,35580.0,,UPI,Modern Trade,INV-692658-3638
1069,3421,113,2024-03-23,1740,210.0,365400.0,0.0,365400.0,,UPI,E-commerce,INV-262923-3059
1092,3140,145,2024-03-19,253,250.0,63250.0,0.0,63250.0,,Cash,Modern Trade,INV-805206-5650
1136,3161,121,2024-03-27,120,160.0,19200.0,0.0,19200.0,,UPI,General Trade,INV-742779-9752
1141,3288,128,2024-03-10,195,398.0,77610.0,0.0,77610.0,,Credit,General Trade,INV-857612-2843
1179,3494,142,2024-03-07,90,95.0,8550.0,0.0,8550.0,,Credit,General Trade,INV-603549-0581
