sale_id,retailer_id,product_id,sale_date,quantity_sold,unit_selling_price,gross_sale_value,discount_amount,net_sale_value,promotion_id,payment_method,distribution_channel,invoice_number
29,3481,102,2024-07-15,594,8.0,4752.0,0.0,4752.0,,Cheque,Modern Trade,INV-848874-6574
34,3203,159,2024-07-12,636,35.0,22260.0,0.0,22260.0,,Credit,Modern Trade,INV-520175-1185
73,3446,142,2024-07-07,2703,95.0,256785.0,0.0,256785.0,,UPI,Wholesale Distributor,INV-622738-7784
178,3460,123,2024-07-22,56,60.0,3360.0,0.0,3360.0,,Cash,General Trade,INV-580414-7805
193,3297,146,2024-07-23,200,260.0,52000.0,0.0,52000.0,,Credit,Modern Trade,INV-473406-5469
219,3337,131,2024-07-20,204,170.0,34680.0,0.0,34680.0,,Bank Transfer,Modern Trade,INV-950759-4971
232,3284,137,2024-07-03,221,95.0,20995.0,0.0,20995.0,,Cash,Modern Trade,INV-228589-2344
236,3366,120,2024-07-20,1872,20.0,37440.0,0.0,37440.0,,Credit,E-commerce,INV-235185-5729
265,3428,108,2024-07-25,115,160.0,18400.0,0.0,18400.0,,Credit,General Trade,INV-130436-2732
286,3004,133,2024-07-25,1887,180.0,339660.0,0.0,339660.0,,UPI,Modern Trade,INV-878299-2900
291,3247,104,2024-07-06,1125,18.0,20250.0,0.0,20250.0,,UPI,Modern Trade,INV-137430-3080
302,3113,141,2024-07-22,455,95.0,43225.0,0.0,43225.0,,Bank Transfer,E-commerce,INV-714923-4664
305,3337,150,2024-07-03,736,150.0,110400.0,0.0,110400.0,,UPI,Modern Trade,INV-831700-0065
317,3283,130,2024-07-08,158,90.0,14220.0,0.0,14220.0,,UPI,General Trade,INV-422297-6708
322,3350,114,2024-07-12,1440,10.0,14400.0,0.0,14400.0,,UPI,E-commerce,INV-934533-6308
326,3165,137,2024-07-28,1045,95.0,99275.0,0.0,99275.0,,Cash,Modern Trade,INV-572033-5168
333,3175,146,2024-07-30,504,260.0,131040.0,0.0,131040.0,,Cash,Modern Trade,INV-888819-4202
379,3221,117,2024-07-09,325,140.0,45500.0,0.0,45500.0,,UPI,Modern Trade,INV-734271-2003
392,3357,113,2024-07-24,82,210.0,17220.0,0.0,17220.0,,Credit,General Trade,INV-007637-9923
435,3477,128,2024-07-03,1336,398.0,531728.0,0.0,531728.0,,Cash,E-commerce,INV-016065-7322
438,3321,120,2024-07-22,140,20.0,2800.0,0.0,2800.0,,Cash,General Trade,INV-002368-1969
446,3477,104,2024-07-28,1981,18.0,35658.0,0.0,35658.0,,Credit,E-commerce,INV-277147-5057
465,3496,148,2024-07-05,197,190.0,37430.0,0.0,37430.0,,Credit,General Trade,INV-832017-0064
487,3126,134,2024-07-03,899,290.0,260710.0,0.0,260710.0,,Bank Transfer,E-commerce,INV-162530-7503
523,3291,101,2024-07-18,450,5.0,2250.0,0.0,2250.0,,Cash,Modern Trade,INV-803147-6576
529,3381,122,2024-07-12,347,205.0,71135.0,0.0,71135.0,,UPI,Modern Trade,INV-099658-8524
549,3442,110,2024-07-03,806,280.0,225680.0,0.0,225680.0,,Cash,Modern Trade,INV-614325-5544
554,3146,148,2024-07-15,1358,190.0,258020.0,0.0,258020.0,,UPI,Modern Trade,INV-156415-8100
566,3422,117,2024-07-17,518,140.0,72520.0,0.0,72520.0,,Credit,Wholesale Distributor,INV-349393-1073
590,3106,157,2024-07-18,183,30.0,5490.0,0.0,5490.0,,Cheque,E-commerce,INV-508090-8215
597,3038,105,2024-07-03,159,35.0,5565.0,0.0,5565.0,,Cheque,E-commerce,INV-858059-5988
604,3152,134,2024-07-29,802,290.0,232580.0,0.0,232580.0,,UPI,E-commerce,INV-692106-7355
611,3214,150,2024-07-04,284,150.0,42600.0,0.0,42600.0,,UPI,Modern Trade,INV-643558-0888
613,3288,141,2024-07-07,124,95.0,11780.0,0.0,11780.0,,Cheque,General Trade,INV-670199-1517
661,3460,144,2024-07-09,48,125.0,6000.0,0.0,6000.0,,Credit,General Trade,INV-503152-3040
667,3149,127,2024-07-13,1436,380.0,545680.0,0.0,545680.0,,Credit,Modern Trade,INV-304128-4660
682,3262,134,2024-07-03,2924,290.0,847960.0,0.0,847960.0,,Cheque,Wholesale Distributor,INV-946644-3590
695,3329,133,2024-07-30,1600,180.0,288000.0,0.0,288000.0,,Credit,Modern Trade,INV-370240-8815
699,3468,104,2024-07-20,212,18.0,3816.0,0.0,3816.0,,Cash,General Trade,INV-357788-8582
701,3094,136,2024-07-04,88,40.0,3520.0,0.0,3520.0,,Cheque,Modern Trade,INV-697805-9784
727,3031,152,2024-07-11,1791,255.0,456705.0,0.0,456705.0,,Cheque,E-commerce,INV-202466-9772
734,3463,130,2024-07-11,517,90.0,46530.0,0.0,46530.0,,Cheque,Modern Trade,INV-648507-5346
752,3151,118,2024-07-05,1369,195.0,266955.0,0.0,266955.0,,Bank Transfer,Modern Trade,INV-505987-9212
765,3047,148,2024-07-13,1850,190.0,351500.0,0.0,351500.0,,UPI,Modern Trade,INV-958069-3559
787,3485,161,2024-07-23,1088,80.0,87040.0,0.0,87040.0,,UPI,Modern Trade,INV-138768-3501
841,3317,153,2024-07-06,691,25.0,17275.0,0.0,17275.0,,Credit,E-commerce,INV-200627-5220
856,3349,130,2024-07-14,1495,90.0,134550.0,0.0,134550.0,,Bank Transfer,Modern Trade,INV-698238-9294
870,3382,122,2024-07-07,140,205.0,28700.0,0.0,28700.0,,Cash,General Trade,INV-172732-6204
910,3202,124,2024-07-04,195,180.0,35100.0,0.0,35100.0,,Cheque,General Trade,INV-887044-6521
913,3379,134,2024-07-14,19,290.0,5510.0,0.0,5510.0,,Credit,General Trade,INV-617565-2569
930,3098,119,2024-07-24,1584,180.0,285120.0,0.0,285120.0,,Cash,Modern Trade,INV-520371-7721
965,3172,146,2024-07-19,1541,260.0,400660.0,0.0,400660.0,,Cash,Wholesale Distributor,INV-034712-3242
1012,3144,150,2024-07-14,163,150.0,24450.0,0.0,24450.0,,Cheque,General Trade,INV-920216-8820
1023,3271,104,2024-07-06,690,18.0,12420.0,0.0,12420.0,,Cash,Modern Trade,INV-128490-1807
1036,3077,137,2024-07-14,41,95.0,3895.0,0.0,3895.0,,Bank Transfer,E-commerce,INV-756894-4189
1048,3471,120,2024-07-27,487,20.0,9740.0,0.0,9740.0,,Credit,Modern Trade,INV-692095-0693
1122,3012,108,2024-07-20,192,160.0,30720.0,0.0,30720.0,,UPI,General Trade,INV-510174-1399
1132,3189,156,2024-07-09,78,220.0,17160.0,0.0,17160.0,,Credit,General Trade,INV-899193-6033
1192,3388,143,2024-07-06,117,120.0,14040.0,0.0,14040.0,,Credit,E-commerce,INV-498231-1156
1197,3473,112,2024-07-16,1897,205.0,388885.0,0.0,388885.0,,Bank Transfer,Modern Trade,INV-984256-2200
1204,3471,102,2024-07-04,332,8.0,2656.0,0.0,2656.0,,Cash,Modern Trade,INV-569953-5999
1220,3152,150,2024-07-19,1672,150.0,250800.0,0.0,250800.0,,UPI,E-commerce,INV-936685-0983
1221,3248,127,2024-07-17,92,380.0,34960.0,0.0,34960.0,,UPI,General Trade,INV-566782-6472
1238,3493,137,2024-07-18,1615,95.0,153425.0,0.0,153425.0,,UPI,Modern Trade,INV-594242-4907
1244,3232,126,2024-07-24,1997,650.0,1298050.0,0.0,1298050.0,,Cheque,Modern Trade,INV-809104-1906
1255,3335,111,2024-07-06,168,450.0,75600.0,0.0,75600.0,,Credit,General Trade,INV-428021-3262
1268,3457,120,2024-07-18,261,20.0,5220.0,0.0,5220.0,,UPI,Modern Trade,INV-982217-7747
1307,3234,124,2024-07-14,337,180.0,60660.0,0.0,60660.0,,UPI,Modern Trade,INV-693884-7435
1309,3044,123,2024-07-27,1288,60.0,77280.0,0.0,77280.0,,Cash,Wholesale Distributor,INV-196260-4558
1327,3485,147,2024-07-27,462,280.0,129360.0,0.0,129360.0,,Cheque,Modern Trade,INV-698283-2565
1362,3243,132,2024-07-20,1296,90.0,116640.0,0.0,116640.0,,Credit,Wholesale Distributor,INV-064304-2840
1384,3210,144,2024-07-10,2685,125.0,335625.0,0.0,335625.0,,Bank Transfer,Wholesale Distributor,INV-072800-2392
1395,3398,116,2024-07-09,1546,75.0,115950.0,0.0,115950.0,,Credit,Modern Trade,INV-713492-1288
